customer_id,name,email,account_open_date,credit_limit,state,phone_number,current_balance,fico_score,dq_flag_missing_critical,dq_flag_invalid_email,dq_flag_fico_out_of_range,dq_flag_balance_outlier,dq_flag_future_date,state_cleaned,dq_flag_any_issue
CUST11190,Customer 1190,customer1190@email.com,2022-10-16,5000.0,ca ,(770) 360-8591,2560.26,689.0,False,False,False,False,False,CA,False
CUST10092,Customer 92,customer92@email.com,2023-07-07,5000.0,CA,(703) 705-2857,6472.56,625.0,False,False,False,False,False,CA,False
CUST12019,Customer 2019,customer2019@email.com,2020-03-28,10000.0,IL,(998) 384-9140,933.87,692.0,False,False,False,False,False,IL,False
CUST10279,Customer 279,customer279@email.com,2023-01-20,25000.0,CA,(743) 413-1960,1468.22,599.0,False,False,False,False,False,CA,False
CUST15113,Customer 5113,customer5113@email.com,2021-09-30,5000.0,FL,(616) 379-4618,478.61,712.0,False,False,False,False,False,FL,False
CUST10673,Customer 673,customer673@email.com,2023-07-17,10000.0,CA,(627) 289-3772,3462.53,578.0,False,False,False,False,False,CA,False
CUST11085,Customer 1085,customer1085@email.com,2021-07-20,25000.0,CA,(490) 881-8476,,702.0,False,False,False,False,False,CA,False
CUST13094,Customer 3094,customer3094@email.com,2020-07-06,2500.0,NY,(517) 544-9573,2404.35,755.0,False,False,False,False,False,NY,False
CUST12535,Customer 2535,customer2535@email.com,2021-09-28,7500.0,ca ,(873) 847-9758,1811.56,709.0,False,False,False,False,False,CA,False
CUST10226,Customer 226,customer226@email.com,2022-09-05,7500.0,CA,(473) 865-2961,1935.53,847.0,False,False,False,False,False,CA,False
CUST14370,Customer 4370,customer4370@email.com,2022-10-03,7500.0,IL,(960) 205-4132,2340.96,,True,False,False,False,False,IL,True
CUST12615,Customer 2615,customer2615@email.com,2022-11-01,1000.0,NY,(644) 467-8590,-378.61,679.0,False,False,False,False,False,NY,False
CUST15888,Customer 5888,customer5888@email.com,2024-05-16,7500.0,ca ,,2931.66,851.0,True,False,True,False,False,CA,True
CUST10530,Customer 530,customer530@email.com,2019-01-17,25000.0,NY,(792) 491-5290,3564.37,690.0,False,False,False,False,False,NY,False
CUST17817,Customer 7817,customer7817@email.com,2020-12-20,10000.0,ca ,(978) 668-5649,1189.54,750.0,False,False,False,False,False,CA,False
CUST12218,Customer 2218,customer2218@email.com,2024-10-20,10000.0,CA,(763) 967-2362,1883.04,723.0,False,False,False,False,False,CA,False
CUST17306,Customer 7306,customer7306@email.com,2023-04-15,10000.0,TX,(664) 710-2326,-710.07,731.0,False,False,False,False,False,TX,False
CUST13583,Customer 3583,customer3583@email.com,2018-11-12,1000.0,CA,(324) 366-5142,1422.7,608.0,False,False,False,False,False,CA,False
CUST16644,Customer 6644,customer6644@email.com,2021-03-08,5000.0,IL,(805) 437-4430,1397.01,808.0,False,False,False,False,False,IL,False
CUST17401,Customer 7401,customer7401@email.com,2020-07-27,7500.0,FL,(924) 728-2914,424.62,616.0,False,False,False,False,False,FL,False
CUST15101,Customer 5101,customer5101@email.com,2018-04-09,25000.0,ca ,(753) 315-1893,3552.57,686.0,False,False,False,False,False,CA,False
CUST17396,Customer 7396,customer7396@email.com,2020-08-30,10000.0,CA,(672) 648-8254,-243.39,719.0,False,False,False,False,False,CA,False
CUST14914,Customer 4914,customer4914@email.com,2021-12-16,1000.0,CA,(595) 242-8249,2349.05,670.0,False,False,False,False,False,CA,False
CUST10375,Customer 375,customer375@email.com,2022-02-19,7500.0,CA,(327) 707-9121,1031.66,748.0,False,False,False,False,False,CA,False
CUST12322,Customer 2322,customer2322@email.com,2022-04-13,25000.0,  ny,(881) 426-7563,987.2900713238909,727.0,False,False,False,False,False,NY,False
CUST13110,Customer 3110,customer3110@email.com,2021-05-17,15000.0,  ny,(870) 908-6335,-275.24,732.0,False,False,False,False,False,NY,False
CUST11112,Customer 1112,customer1112@email.com,2020-08-28,10000.0,Texas,(487) 533-8699,10000000.0,847.0,False,False,False,True,False,UNKNOWN,True
CUST11574,Customer 1574,customer1574@email.com,2023-12-22,1000.0,NY,(642) 477-5076,1832.65,569.0,False,False,False,False,False,NY,False
CUST17631,Customer 7631,customer7631@email.com,2023-11-01,10000.0,FL,(824) 573-5250,2647.0,700.0,False,False,False,False,False,FL,False
CUST13730,Customer 3730,customer3730@email.com,2025-03-21,15000.0,CA,(711) 944-4885,-326.32,660.0,False,False,False,False,False,CA,False
CUST16588,Customer 6588,customer6588@email.com,2021-06-21,15000.0,,(428) 601-2308,2694.5,690.0,False,False,False,False,False,UNKNOWN,False
CUST12232,Customer 2232,customer2232@email.com,2020-02-03,5000.0,FL,(205) 842-8056,3414.97,752.0,False,False,False,False,False,FL,False
CUST12020,Customer 2020,customer2020@email.com,2025-04-10,25000.0,Texas,(986) 557-6153,-421.53,782.0,False,False,False,False,False,UNKNOWN,False
CUST10658,Customer 658,customer658@email.com,2023-04-09,10000.0,NY,(979) 205-5571,922.76,702.0,False,False,False,False,False,NY,False
CUST15662,Customer 5662,customer5662@email.com,2025-03-04,5000.0,TX,,3971.37,743.0,True,False,False,False,False,TX,True
CUST17444,Customer 7444,customer7444@email.com,2023-05-26,1000.0,NY,(546) 364-9645,,740.0,False,False,False,False,False,NY,False
CUST14568,Customer 4568,customer4568@email.com,2019-02-16,15000.0,,(512) 627-5774,2857.94,507.0,False,False,False,False,False,UNKNOWN,False
CUST10533,Customer 533,customer533@email.com,2025-02-25,15000.0,CA,(606) 240-5072,1041.41,,True,False,False,False,False,CA,True
CUST12426,Customer 2426,customer2426@email.com,2018-12-20,5000.0,TX,,1855.7,648.0,True,False,False,False,False,TX,True
CUST10123,Customer 123,customer123@email.com,2024-03-15,25000.0,CA,(385) 443-9537,1483.59,661.0,False,False,False,False,False,CA,False
CUST16857,Customer 6857,customer6857@email.com,2019-04-02,1000.0,CA,(827) 461-2640,481.42,753.0,False,False,False,False,False,CA,False
CUST14965,Customer 4965,customer4965@email.com,2021-03-13,10000.0,IL,(705) 479-4982,6046.32,805.0,False,False,False,False,False,IL,False
CUST13483,Customer 3483,customer3483@email.com,2018-07-16,1000.0,CA,(250) 844-7451,2865.16,719.0,False,False,False,False,False,CA,False
CUST12065,Customer 2065,customer2065@email.com,2020-11-06,10000.0,IL,(484) 684-6919,1698.8103455063788,636.0,False,False,False,False,False,IL,False
CUST11305,Customer 1305,customer1305@email.com,2022-06-14,7500.0,TX,(659) 965-6353,1163.07,,True,False,False,False,False,TX,True
CUST15959,Customer 5959,customer5959@email.com,2018-10-26,15000.0,NY,(739) 915-4814,4692.81,523.0,False,False,False,False,False,NY,False
CUST13789,Customer 3789,customer3789@email.com,2021-12-13,2500.0,FL,(927) 464-3647,1021.91,819.0,False,False,False,False,False,FL,False
CUST15506,Customer 5506,customer5506@email.com,2025-04-14,5000.0,CA,(424) 958-5587,6106.18,689.0,False,False,False,False,False,CA,False
CUST16363,Customer 6363,customer6363@email.com,2018-12-03,15000.0,  ny,(971) 878-3373,1223.2,759.0,False,False,False,False,False,NY,False
CUST12832,Customer 2832,customer2832@email.com,2022-08-04,7500.0,CA,(801) 407-8061,4540.68,795.0,False,False,False,False,False,CA,False
CUST17719,Customer 7719,customer7719@email.com,2018-01-28,2500.0,,(510) 582-7906,3068.65,675.0,False,False,False,False,False,UNKNOWN,False
CUST11397,Customer 1397,customer1397@email.com,2020-08-05,10000.0,CA,(383) 250-1868,457.3,-50.0,False,False,True,False,False,CA,True
CUST14856,Customer 4856,customer4856@email.com,2018-10-31,25000.0,Texas,(469) 438-7330,2964.03,790.0,False,False,False,False,False,UNKNOWN,False
CUST16345,Customer 6345,customer6345@email.com,2021-06-20,2500.0,CA,(933) 577-9205,1210.34,833.0,False,False,False,False,False,CA,False
CUST12838,Customer 2838,customer2838@email.com,2023-12-29,7500.0,TX,,3507.35,691.0,True,False,False,False,False,TX,True
CUST17502,Customer 7502,customer7502@email.com,2019-03-30,15000.0,NY,(455) 432-9138,3132.39,559.0,False,False,False,False,False,NY,False
CUST12392,Customer 2392,customer2392@email.com,2020-07-23,1000.0,NY,(912) 392-7197,1663.57,645.0,False,False,False,False,False,NY,False
CUST16098,Customer 6098,,2024-09-28,7500.0,NY,(798) 927-7567,1555.93,534.0,True,False,False,False,False,NY,True
CUST17067,Customer 7067,customer7067@email.com,2022-05-11,15000.0,TX,(299) 239-9616,1194.69,650.0,False,False,False,False,False,TX,False
CUST14848,Customer 4848,customer4848@email.com,2021-03-14,25000.0,ca ,(379) 985-5131,,611.0,False,False,False,False,False,CA,False
CUST17084,Customer 7084,customer7084@email.com,2024-05-11,10000.0,IL,(959) 620-9594,3503.52,804.0,False,False,False,False,False,IL,False
CUST10454,Customer 454,customer454@email.com,2018-12-24,,,(959) 287-2949,1087.63,685.0,False,False,False,False,False,UNKNOWN,False
CUST15291,Customer 5291,customer5291@email.com,2024-02-23,1000.0,IL,(735) 523-7198,1792.76,801.0,False,False,False,False,False,IL,False
CUST10770,Customer 770,customer770@email.com,2024-02-04,10000.0,NY,(661) 345-4873,3148.25,675.0,False,False,False,False,False,NY,False
CUST14118,Customer 4118,customer4118@email.com,2024-12-16,7500.0,CA,(926) 685-5543,3713.01,771.0,False,False,False,False,False,CA,False
CUST10536,Customer 536,customer536@email.com,2018-04-24,2500.0,FL,(603) 777-5597,-1236.54,666.0,False,False,False,False,False,FL,False
CUST11301,Customer 1301,customer1301@email.com,2021-01-31,2500.0,CA,(408) 547-3195,3489.67,728.0,False,False,False,False,False,CA,False
CUST13985,Customer 3985,customer3985@email.com,2027-06-01,7500.0,Texas,(325) 747-5332,4261.2,732.0,False,False,False,False,True,UNKNOWN,True
CUST17777,Customer 7777,customer7777@email.com,2021-12-07,15000.0,IL,,-991.32,804.0,True,False,False,False,False,IL,True
CUST14785,Customer 4785,customer4785@email.com,2024-05-06,1000.0,IL,(608) 327-5218,1531.31,687.0,False,False,False,False,False,IL,False
CUST10596,Customer 596,customer596@email.com,2022-05-16,15000.0,FL,(960) 515-6884,2579.9,789.0,False,False,False,False,False,FL,False
CUST15574,Customer 5574,customer5574@email.com,2020-05-17,10000.0,CA,(853) 764-1495,-9.16,660.0,False,False,False,False,False,CA,False
CUST15909,Customer 5909,customer5909@email.com,2025-02-03,2500.0,ca ,(581) 911-5714,4298.96,782.0,False,False,False,False,False,CA,False
CUST15120,Customer 5120,customer5120@email.com,2024-09-18,1000.0,CA,(256) 564-8343,2343.87,669.0,False,False,False,False,False,CA,False
CUST17078,Customer 7078,customer7078@email.com,2020-12-29,25000.0,,(364) 210-2764,1132.54,780.0,False,False,False,False,False,UNKNOWN,False
CUST15392,Customer 5392,customer5392@email.com,2020-07-03,1000.0,CA,(639) 721-5070,1572.76,664.0,False,False,False,False,False,CA,False
CUST17528,Customer 7528,,2021-02-28,7500.0,  ny,(795) 785-3881,201.76,673.0,True,False,False,False,False,NY,True
CUST11510,Customer 1510,customer1510@email.com,2021-04-03,25000.0,TX,(565) 341-9866,2328.92,645.0,False,False,False,False,False,TX,False
CUST12929,Customer 2929,customer2929@email.com,2020-02-15,7500.0,FL,(335) 246-5638,4722.05,620.0,False,False,False,False,False,FL,False
CUST15011,Customer 5011,,2019-11-20,25000.0,FL,(593) 446-2723,2196.97,615.0,True,False,False,False,False,FL,True
CUST12422,Customer 2422,customer2422@email.com,2018-05-06,2500.0,,(717) 653-6138,-3066.25,744.0,False,False,False,False,False,UNKNOWN,False
CUST13020,Customer 3020,customer3020@email.com,2019-06-17,15000.0,TX,(516) 484-1741,482.5,873.0,False,False,True,False,False,TX,True
CUST15635,Customer 5635,customer5635@email.com,2023-10-26,5000.0,  ny,(560) 581-7876,2875.782668769656,619.0,False,False,False,False,False,NY,False
CUST13163,Customer 3163,invalid_email_format,2019-01-02,15000.0,IL,(213) 494-6818,2278.93,784.0,False,True,False,False,False,IL,True
CUST14324,Customer 4324,customer4324@email.com,2018-10-04,25000.0,CA,(458) 551-8553,3875.13,894.0,False,False,True,False,False,CA,True
CUST10434,Customer 434,customer434@email.com,2023-12-18,1000.0,Texas,(390) 795-5669,2201.83,675.0,False,False,False,False,False,UNKNOWN,False
CUST15658,Customer 5658,customer5658@email.com,2023-07-28,5000.0,  ny,(680) 233-3090,552.99,707.0,False,False,False,False,False,NY,False
CUST13384,Customer 3384,customer3384@email.com,2018-08-30,10000.0,NY,(654) 344-3197,909.09,705.0,False,False,False,False,False,NY,False
CUST14535,Customer 4535,customer4535@email.com,2024-01-13,1000.0,Texas,(879) 202-4759,1608.7,819.0,False,False,False,False,False,UNKNOWN,False
CUST13676,Customer 3676,customer3676@email.com,2024-07-05,,FL,(580) 543-8444,3640.75,774.0,False,False,False,False,False,FL,False
CUST11291,Customer 1291,customer1291@email.com,2018-01-23,2500.0,NY,(637) 500-4137,3954.04,716.0,False,False,False,False,False,NY,False
CUST15494,Customer 5494,customer5494@email.com,2021-06-27,15000.0,FL,(497) 716-5000,5926.73,655.0,False,False,False,False,False,FL,False
CUST11978,Customer 1978,customer1978@email.com,2019-05-09,1000.0,NY,(403) 664-2394,2898.02,709.0,False,False,False,False,False,NY,False
CUST15093,Customer 5093,customer5093@email.com,2020-02-20,2500.0,FL,(970) 409-6064,-185.78,542.0,False,False,False,False,False,FL,False
CUST12654,Customer 2654,customer2654@email.com,2021-10-05,5000.0,CA,(266) 416-8974,2464.82,630.0,False,False,False,False,False,CA,False
CUST12576,Customer 2576,,2019-01-31,10000.0,ca ,(843) 356-2301,-1162.05,695.0,True,False,False,False,False,CA,True
CUST14580,Customer 4580,customer4580@email.com,2024-08-26,2500.0,NY,(286) 675-4783,1999.31,765.0,False,False,False,False,False,NY,False
CUST15123,Customer 5123,customer5123@email.com,2024-11-18,10000.0,TX,(215) 631-5642,1356.22,736.0,False,False,False,False,False,TX,False
CUST13772,Customer 3772,customer3772@email.com,2024-06-06,25000.0,NY,(474) 975-7424,3004.73,709.0,False,False,False,False,False,NY,False
CUST15352,Customer 5352,customer5352@email.com,2022-04-24,10000.0,TX,(279) 447-6390,3109.32,673.0,False,False,False,False,False,TX,False
CUST15151,Customer 5151,customer5151@email.com,2020-02-26,7500.0,TX,,4605.87,556.0,True,False,False,False,False,TX,True
CUST11269,Customer 1269,customer1269@email.com,2022-03-07,1000.0,CA,(822) 601-1880,165.59,,True,False,False,False,False,CA,True
CUST14749,Customer 4749,invalid_email_format,2024-01-24,1000.0,FL,(690) 989-4087,159.18,630.0,False,True,False,False,False,FL,True
CUST10936,Customer 936,customer936@email.com,2018-11-16,15000.0,CA,(885) 716-3921,1352.8,697.0,False,False,False,False,False,CA,False
CUST12670,Customer 2670,customer2670@email.com,2021-04-07,25000.0,IL,(891) 935-8560,1963.91,711.0,False,False,False,False,False,IL,False
CUST10983,Customer 983,customer983@email.com,2022-09-08,2500.0,FL,(792) 963-4085,2326.82,760.0,False,False,False,False,False,FL,False
CUST10371,Customer 371,customer371@email.com,2023-02-08,10000.0,IL,(355) 703-9362,522.22,728.0,False,False,False,False,False,IL,False
CUST17479,Customer 7479,customer7479@email.com,2024-12-23,15000.0,IL,(806) 991-2859,2880.04,677.0,False,False,False,False,False,IL,False
CUST15300,Customer 5300,customer5300@email.com,2019-03-31,7500.0,TX,(616) 280-1356,2319.78,679.0,False,False,False,False,False,TX,False
CUST14857,Customer 4857,customer4857@email.com,2023-09-15,5000.0,TX,(592) 244-5353,,671.0,False,False,False,False,False,TX,False
CUST11548,Customer 1548,customer1548@email.com,2018-09-05,25000.0,  ny,,1953.97,582.0,True,False,False,False,False,NY,True
CUST15139,Customer 5139,customer5139@email.com,2024-07-29,15000.0,,(482) 974-4118,569.67,738.0,False,False,False,False,False,UNKNOWN,False
CUST11172,Customer 1172,customer1172@email.com,2019-04-14,2500.0,TX,(385) 208-8561,,719.0,False,False,False,False,False,TX,False
CUST16333,Customer 6333,customer6333@email.com,2020-09-27,25000.0,FL,(264) 931-1388,3960.62,689.0,False,False,False,False,False,FL,False
CUST17723,Customer 7723,customer7723@email.com,2023-06-27,1000.0,CA,(459) 346-2014,5498.45,706.0,False,False,False,False,False,CA,False
CUST17652,Customer 7652,customer7652@email.com,2023-05-06,2500.0,Texas,(353) 824-4736,2390.05,686.0,False,False,False,False,False,UNKNOWN,False
CUST12474,Customer 2474,customer2474@email.com,2018-03-13,10000.0,ca ,(493) 242-3926,489.91,576.0,False,False,False,False,False,CA,False
CUST13897,Customer 3897,customer3897@email.com,2018-10-04,15000.0,NY,(205) 911-8853,76.36,648.0,False,False,False,False,False,NY,False
CUST15558,Customer 5558,,2020-07-20,7500.0,NY,(454) 351-5582,1160.65,,True,False,False,False,False,NY,True
CUST17229,Customer 7229,customer7229@email.com,2018-06-05,5000.0,NY,(536) 863-4357,277.56,694.0,False,False,False,False,False,NY,False
CUST11836,Customer 1836,customer1836@email.com,2021-12-04,7500.0,Texas,(509) 250-4428,-374.59,669.0,False,False,False,False,False,UNKNOWN,False
CUST11323,Customer 1323,customer1323@email.com,2021-12-29,25000.0,CA,(485) 528-4605,1609.9590724170846,654.0,False,False,False,False,False,CA,False
CUST16166,Customer 6166,customer6166@email.com,2020-08-01,7500.0,TX,(499) 984-1204,-118.22,715.0,False,False,False,False,False,TX,False
CUST16888,Customer 6888,customer6888@email.com,2023-08-17,1000.0,,(690) 265-6600,2041.94,752.0,False,False,False,False,False,UNKNOWN,False
CUST16200,Customer 6200,customer6200@email.com,2020-11-08,25000.0,IL,(239) 996-8987,7229.02,766.0,False,False,False,False,False,IL,False
CUST15884,Customer 5884,customer5884@email.com,2022-06-02,25000.0,NY,(762) 723-1410,5054.28,673.0,False,False,False,False,False,NY,False
CUST16232,Customer 6232,customer6232@email.com,2025-03-14,10000.0,,(943) 785-2613,,772.0,False,False,False,False,False,UNKNOWN,False
CUST12411,Customer 2411,customer2411@email.com,2023-07-10,1000.0,FL,(536) 210-9757,957.95,665.0,False,False,False,False,False,FL,False
CUST11870,Customer 1870,customer1870@email.com,2025-04-09,15000.0,IL,(357) 761-4616,487.97,639.0,False,False,False,False,False,IL,False
CUST11077,Customer 1077,customer1077@email.com,2023-01-28,25000.0,CA,(434) 650-8249,1519.97,715.0,False,False,False,False,False,CA,False
CUST16473,Customer 6473,customer6473@email.com,2018-02-08,7500.0,NY,(241) 432-4052,1007.19,724.0,False,False,False,False,False,NY,False
CUST12132,Customer 2132,customer2132@email.com,2023-07-21,7500.0,NY,(819) 226-8015,722.69,781.0,False,False,False,False,False,NY,False
CUST11403,Customer 1403,,2022-04-14,2500.0,CA,(283) 860-9981,1495.74,691.0,True,False,False,False,False,CA,True
CUST17646,Customer 7646,customer7646@email.com,2024-02-29,2500.0,,(375) 490-7725,1977.74,750.0,False,False,False,False,False,UNKNOWN,False
CUST14287,Customer 4287,,2019-07-05,1000.0,TX,(353) 994-8414,3338.84,674.0,True,False,False,False,False,TX,True
CUST17041,Customer 7041,customer7041@email.com,2018-11-01,7500.0,TX,,1402.36,709.0,True,False,False,False,False,TX,True
CUST12926,Customer 2926,customer2926@email.com,2021-11-16,1000.0,NY,(810) 294-7831,527.26,645.0,False,False,False,False,False,NY,False
CUST14498,Customer 4498,customer4498@email.com,2023-03-25,7500.0,CA,(682) 399-8656,4071.85,,True,False,False,False,False,CA,True
CUST15328,Customer 5328,customer5328@email.com,2019-07-17,5000.0,FL,(264) 676-8865,76.04,700.0,False,False,False,False,False,FL,False
CUST16746,Customer 6746,customer6746@email.com,2022-12-30,25000.0,CA,(992) 665-4411,5239.68,658.0,False,False,False,False,False,CA,False
CUST15508,Customer 5508,customer5508@email.com,2024-12-26,2500.0,FL,(280) 646-3990,1807.86,680.0,False,False,False,False,False,FL,False
CUST16322,Customer 6322,customer6322@email.com,2020-11-06,7500.0,NY,(231) 327-3343,1609.29,723.0,False,False,False,False,False,NY,False
CUST14489,Customer 4489,customer4489@email.com,2019-12-03,7500.0,NY,(592) 625-5102,5486.2,656.0,False,False,False,False,False,NY,False
CUST16510,Customer 6510,customer6510@email.com,2019-09-24,2500.0,CA,(331) 980-1091,-566.55,746.0,False,False,False,False,False,CA,False
CUST17802,Customer 7802,customer7802@email.com,2018-01-02,1000.0,CA,(302) 239-7313,3901.13,,True,False,False,False,False,CA,True
CUST11955,Customer 1955,customer1955@email.com,2021-11-17,25000.0,CA,(879) 750-8388,3080.01,639.0,False,False,False,False,False,CA,False
CUST16420,Customer 6420,customer6420@email.com,2020-03-16,1000.0,CA,(970) 867-6194,1401.42,618.0,False,False,False,False,False,CA,False
CUST16186,Customer 6186,customer6186@email.com,2023-09-18,,CA,(383) 575-7130,3730.87,609.0,False,False,False,False,False,CA,False
CUST16514,Customer 6514,customer6514@email.com,2018-01-31,7500.0,,(274) 688-3059,1100.92,669.0,False,False,False,False,False,UNKNOWN,False
CUST10198,Customer 198,customer198@email.com,2022-02-09,10000.0,  ny,(429) 818-8522,1970.99,606.0,False,False,False,False,False,NY,False
CUST16693,Customer 6693,customer6693@email.com,2023-11-30,25000.0,CA,(561) 589-6637,856.31,,True,False,False,False,False,CA,True
CUST12950,Customer 2950,customer2950@email.com,2018-10-05,25000.0,Texas,(482) 538-6497,542.01,646.0,False,False,False,False,False,UNKNOWN,False
CUST17945,Customer 7945,customer7945@email.com,2021-01-25,2500.0,CA,(662) 276-1172,4817.53,578.0,False,False,False,False,False,CA,False
CUST12087,Customer 2087,customer2087@email.com,2024-12-01,5000.0,Texas,(859) 297-3326,3435.55,697.0,False,False,False,False,False,UNKNOWN,False
CUST12384,Customer 2384,customer2384@email.com,2023-05-30,5000.0,ca ,(988) 675-2472,4181.63,,True,False,False,False,False,CA,True
CUST10826,Customer 826,customer826@email.com,2023-11-11,1000.0,CA,(226) 274-4567,1187.0,,True,False,False,False,False,CA,True
CUST10188,Customer 188,customer188@email.com,2018-08-08,5000.0,IL,(491) 905-1934,-19.28,799.0,False,False,False,False,False,IL,False
CUST12030,Customer 2030,customer2030@email.com,2022-05-15,15000.0,NY,(766) 362-9216,780.21,690.0,False,False,False,False,False,NY,False
CUST13030,Customer 3030,customer3030@email.com,2021-09-22,7500.0,CA,(671) 392-5467,-346.58,597.0,False,False,False,False,False,CA,False
CUST14863,Customer 4863,customer4863@email.com,2025-04-27,7500.0,NY,(781) 207-7536,-1462.47,756.0,False,False,False,False,False,NY,False
CUST17202,Customer 7202,customer7202@email.com,2022-03-30,5000.0,,(545) 471-3525,-618.23,647.0,False,False,False,False,False,UNKNOWN,False
CUST14385,Customer 4385,customer4385@email.com,2020-03-06,7500.0,FL,(359) 602-7709,2564.85,725.0,False,False,False,False,False,FL,False
CUST11481,Customer 1481,customer1481@email.com,2018-11-26,1000.0,FL,(839) 912-8131,3486.74,579.0,False,False,False,False,False,FL,False
CUST10089,Customer 89,customer89@email.com,2024-09-12,2500.0,IL,(552) 861-6068,1790.11,751.0,False,False,False,False,False,IL,False
CUST15069,Customer 5069,customer5069@email.com,2020-09-11,10000.0,  ny,(792) 577-7177,-388.06,694.0,False,False,False,False,False,NY,False
CUST17045,Customer 7045,customer7045@email.com,2023-02-02,15000.0,TX,(372) 930-3374,134.73,797.0,False,False,False,False,False,TX,False
CUST10492,Customer 492,customer492@email.com,2022-12-02,7500.0,TX,(328) 483-3593,482.14,637.0,False,False,False,False,False,TX,False
CUST14297,Customer 4297,customer4297@email.com,2024-02-06,2500.0,NY,(316) 546-7348,1891.7,655.0,False,False,False,False,False,NY,False
CUST17746,Customer 7746,,2020-10-31,5000.0,CA,(448) 549-1942,-649.48,743.0,True,False,False,False,False,CA,True
CUST15263,Customer 5263,customer5263@email.com,2020-05-17,1000.0,CA,(748) 256-5333,643.31,564.0,False,False,False,False,False,CA,False
CUST14326,Customer 4326,customer4326@email.com,2024-03-24,2500.0,,(752) 341-4469,2153.83,727.0,False,False,False,False,False,UNKNOWN,False
CUST13433,Customer 3433,customer3433@email.com,2024-10-06,10000.0,TX,(616) 805-1553,2983.06,769.0,False,False,False,False,False,TX,False
CUST16072,Customer 6072,customer6072@email.com,2025-03-10,,,(305) 696-8678,2683.54,627.0,False,False,False,False,False,UNKNOWN,False
CUST12491,Customer 2491,customer2491@email.com,2022-10-19,10000.0,NY,(768) 497-9327,3190.28,691.0,False,False,False,False,False,NY,False
CUST13639,Customer 3639,customer3639@email.com,2020-02-17,7500.0,CA,(891) 319-7104,3079.09,669.0,False,False,False,False,False,CA,False
CUST11876,Customer 1876,customer1876@email.com,2024-05-03,10000.0,CA,(609) 797-2694,3135.22,819.0,False,False,False,False,False,CA,False
CUST17117,Customer 7117,customer7117@email.com,2025-03-27,5000.0,CA,(937) 558-7227,1963.93,662.0,False,False,False,False,False,CA,False
CUST12350,Customer 2350,customer2350@email.com,2022-08-04,25000.0,TX,(555) 393-4791,2189.82,785.0,False,False,False,False,False,TX,False
CUST13630,Customer 3630,customer3630@email.com,2021-10-06,15000.0,CA,(690) 954-1251,1230.6,687.0,False,False,False,False,False,CA,False
CUST11542,Customer 1542,customer1542@email.com,2021-06-05,10000.0,NY,(480) 793-1456,1410.8506459995758,629.0,False,False,False,False,False,NY,False
CUST11956,Customer 1956,customer1956@email.com,2025-04-01,7500.0,TX,(275) 524-6267,2244.9,637.0,False,False,False,False,False,TX,False
CUST16056,Customer 6056,customer6056@email.com,2022-08-03,7500.0,TX,(795) 989-8774,4346.58,715.0,False,False,False,False,False,TX,False
CUST17993,Customer 7993,customer7993@email.com,2021-06-06,1000.0,NY,(962) 232-4724,2395.41,569.0,False,False,False,False,False,NY,False
CUST12036,Customer 2036,customer2036@email.com,2024-05-07,1000.0,  ny,(262) 921-1907,6111.33,846.0,False,False,False,False,False,NY,False
CUST13470,Customer 3470,customer3470@email.com,2018-09-05,25000.0,TX,(571) 315-8469,4313.61,730.0,False,False,False,False,False,TX,False
CUST12431,Customer 2431,customer2431@email.com,2019-01-20,10000.0,FL,(822) 910-9250,-2941.93,657.0,False,False,False,False,False,FL,False
CUST17773,Customer 7773,,2021-09-24,10000.0,NY,(643) 798-3380,5650.72,730.0,True,False,False,False,False,NY,True
CUST16217,Customer 6217,customer6217@email.com,2020-12-18,1000.0,FL,(347) 715-8587,2082.33,744.0,False,False,False,False,False,FL,False
CUST16485,Customer 6485,customer6485@email.com,2022-04-25,25000.0,,(581) 745-7798,846.53,717.0,False,False,False,False,False,UNKNOWN,False
CUST15795,Customer 5795,customer5795@email.com,2022-04-11,1000.0,FL,(927) 827-5521,1288.94,687.0,False,False,False,False,False,FL,False
CUST12849,Customer 2849,customer2849@email.com,2025-04-21,2500.0,,(371) 200-6397,-2072.0,631.0,False,False,False,False,False,UNKNOWN,False
CUST13403,Customer 3403,,2025-05-20,1000.0,FL,(555) 808-9719,1327.46,602.0,True,False,False,False,False,FL,True
CUST10866,Customer 866,customer866@email.com,2019-09-10,15000.0,CA,(415) 347-7138,3222.5,685.0,False,False,False,False,False,CA,False
CUST16975,Customer 6975,customer6975@email.com,2019-05-05,15000.0,Texas,(674) 625-9672,-1768.1,,True,False,False,False,False,UNKNOWN,True
CUST11159,Customer 1159,customer1159@email.com,2024-12-16,1000.0,IL,(231) 210-5440,1376.37,671.0,False,False,False,False,False,IL,False
CUST11088,Customer 1088,,2019-06-23,10000.0,  ny,,608.81,746.0,True,False,False,False,False,NY,True
CUST11798,Customer 1798,customer1798@email.com,2025-04-09,7500.0,CA,(764) 953-6987,-130.04,606.0,False,False,False,False,False,CA,False
CUST13767,Customer 3767,customer3767@email.com,2019-11-13,7500.0,FL,(607) 564-3211,40.89,710.0,False,False,False,False,False,FL,False
CUST10319,Customer 319,customer319@email.com,2023-06-07,1000.0,,(335) 342-3497,3157.83,576.0,False,False,False,False,False,UNKNOWN,False
CUST12927,Customer 2927,customer2927@email.com,2023-10-25,5000.0,FL,(644) 218-1809,1936.82,677.0,False,False,False,False,False,FL,False
